Unnamed: 0,Unnamed: 0.1,id,sequence,time,user_id,time_min,min,places,seq_list,user_duration_mean,user_duration_std,diff_mean,trimmed,trimmed_cnt,durations
2036,2036,20080814074950,-------------------------------------------Sx1487Sx1483Sx1483Sx1483--Sx1483Sx1483Sx1483Sx1483---Sx1483-Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483---Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483---Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483---------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1486Sx1486-Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483-----Sx1483Sx1483Sx1483Sx1483---Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Bs0291Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483-------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483-Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483--------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483---------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483-Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483---------Rx2257Rx2257--Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941-----Rx2257Rx2257-Rx2258Rx2258Rx2258Rx2258Rx2258Rx2258Rx2258Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487--------------Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Lx0430Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487Sx1487--Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941---------------Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941Sx1941-------Sx1483-Sx1483Sx1483-Sx1483Sx1483Sx1483-Tx0194Tx0194Tx0194Tx0194Tx0194-------------------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483----Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483-----------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483---------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483----------------------------------------------------------------------------------,"2 days, 8:02:00",92,2 days 08:02:00,3362,"['Sx1487', 'Sx1483', 'Sx1486', 'Bs0291', 'Rx2257', 'Sx1941', 'Rx2258', 'Lx0430', 'Tx0194']","['Sx1487', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1486', 'Sx1486', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Bs0291', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Rx2257', 'Rx2257', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Rx2257', 'Rx2257', 'Rx2258', 'Rx2258', 'Rx2258', 'Rx2258', 'Rx2258', 'Rx2258', 'Rx2258', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Lx0430', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1487', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1941', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Tx0194', 'Tx0194', 'Tx0194', 'Tx0194', 'Tx0194', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483']",426.44827586206895,660.1089512998645,2935.551724137931,"['Sx1487', 'Sx1483', 'Sx1486', 'Sx1483', 'Bs0291', 'Sx1483', 'Rx2257', 'Sx1941', 'Rx2257', 'Rx2258', 'Sx1487', 'Lx0430', 'Sx1487', 'Sx1941', 'Sx1483', 'Tx0194', 'Sx1483']",17,"[1, 86, 2, 28, 40, 60, 2, 38, 2, 7, 6, 46, 16, 20, 6, 5, 170]"
2037,2037,20080816192801,----------------------------------Sx1483Sx1483Sx1483Sx1483--Rx2259Rx2259Rx2259Rx2259----------------Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483Sx1483-------Sx1483Sx1483-----------------------------------------------------Sx1483Sx1483Sx1483-------------,"1 day, 6:39:00",92,1 days 06:39:00,1839,"['Sx1483', 'Rx2259']","['Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Rx2259', 'Rx2259', 'Rx2259', 'Rx2259', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483', 'Sx1483']",426.44827586206895,660.1089512998645,1412.5517241379312,"['Sx1483', 'Rx2259', 'Sx1483']",3,"[4, 4, 15]"
2038,2038,20080823085609,--Rx2260-Sx1942---Sx0007----Sx1943----Sx1944-Lx0431------,1:51:00,93,0 days 01:51:00,111,"['Rx2260', 'Sx1942', 'Sx0007', 'Sx1943', 'Sx1944', 'Lx0431']","['Rx2260', 'Sx1942', 'Sx0007', 'Sx1943', 'Sx1944', 'Lx0431']",96.0,21.213203435596427,15.0,"['Rx2260', 'Sx1942', 'Sx0007', 'Sx1943', 'Sx1944', 'Lx0431']",6,"[1, 1, 1, 1, 1, 1]"
2039,2039,20080829013538,Ux0007-Ux0001Ux0001Ux0001Ux0001Ux0001-----Sx0033--Rx0025Rx0025Rx0025-----,1:21:00,93,0 days 01:21:00,81,"['Ux0007', 'Ux0001', 'Sx0033', 'Rx0025']","['Ux0007', 'Ux0001', 'Ux0001', 'Ux0001', 'Ux0001', 'Ux0001', 'Sx0033', 'Rx0025', 'Rx0025', 'Rx0025']",96.0,21.213203435596427,-15.0,"['Ux0007', 'Ux0001', 'Sx0033', 'Rx0025']",4,"[1, 5, 1, 3]"
2040,2040,20101219175539,-Rx2275Rx2275Rx2275Rx2275Rx2275Rx2275---Rx2276--Rx2277Rx2277Rx2277Rx2277Rx2277----Rx2278Rx2278--Ux0252-Lx0435Lx0435--Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276Rx2276---,2:54:00,95,0 days 02:54:00,174,"['Rx2275', 'Rx2276', 'Rx2277', 'Rx2278', 'Ux0252', 'Lx0435']","['Rx2275', 'Rx2275', 'Rx2275', 'Rx2275', 'Rx2275', 'Rx2275', 'Rx2276', 'Rx2277', 'Rx2277', 'Rx2277', 'Rx2277', 'Rx2277', 'Rx2278', 'Rx2278', 'Ux0252', 'Lx0435', 'Lx0435', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276', 'Rx2276']",388.8,182.84064099646992,-214.8,"['Rx2275', 'Rx2276', 'Rx2277', 'Rx2278', 'Ux0252', 'Lx0435', 'Rx2276']",7,"[6, 1, 5, 2, 1, 2, 13]"
2041,2041,20101224175437,-Sx0989Sx0989Sx0989Sx0989Sx0989Sx0989Ap0011Ap0011Ap0011Ap0011Ap0011Ap0011Ap0011Ap0011------St0058St0058St0058St0058St0058St0058St0058St0058St0058-------Rx1830Rx1830-Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830Rx1830-----------Sx1645Sx1645Sx1645Sx1645-----,4:03:00,95,0 days 04:03:00,243,"['Sx0989', 'Ap0011', 'St0058', 'Rx1830', 'Sx1645']","['Sx0989', 'Sx0989', 'Sx0989', 'Sx0989', 'Sx0989', 'Sx0989', 'Ap0011', 'Ap0011', 'Ap0011', 'Ap0011', 'Ap0011', 'Ap0011', 'Ap0011', 'Ap0011', 'St0058', 'St0058', 'St0058', 'St0058', 'St0058', 'St0058', 'St0058', 'St0058', 'St0058', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Rx1830', 'Sx1645', 'Sx1645', 'Sx1645', 'Sx1645']",388.8,182.84064099646992,-145.8,"['Sx0989', 'Ap0011', 'St0058', 'Rx1830', 'Sx1645']",5,"[6, 8, 9, 18, 4]"
2042,2042,20110224010936,-Lx0058Lx0058Lx0058------------------------Rx2279Rx2279Rx2279Rx2279----------------------------------------------------------Hc0072------------------Tx0195Tx0195Tx0195Tx0195Tx0195Tx0195-Lx0011---Bs0030---,10:28:00,95,0 days 10:28:00,628,"['Lx0058', 'Rx2279', 'Hc0072', 'Tx0195', 'Lx0011', 'Bs0030']","['Lx0058', 'Lx0058', 'Lx0058', 'Rx2279', 'Rx2279', 'Rx2279', 'Rx2279', 'Hc0072', 'Tx0195', 'Tx0195', 'Tx0195', 'Tx0195', 'Tx0195', 'Tx0195', 'Lx0011', 'Bs0030']",388.8,182.84064099646992,239.2,"['Lx0058', 'Rx2279', 'Hc0072', 'Tx0195', 'Lx0011', 'Bs0030']",6,"[3, 4, 1, 6, 1, 1]"
2043,2043,20110224113929,----------------------------------------------------------Hc0072-----------------Tx0195Tx0195Tx0195Tx0195Tx0195Tx0195-Lx0011---Bs0030---,7:59:00,95,0 days 07:59:00,479,"['Hc0072', 'Tx0195', 'Lx0011', 'Bs0030']","['Hc0072', 'Tx0195', 'Tx0195', 'Tx0195', 'Tx0195', 'Tx0195', 'Tx0195', 'Lx0011', 'Bs0030']",388.8,182.84064099646992,90.2,"['Hc0072', 'Tx0195', 'Lx0011', 'Bs0030']",4,"[1, 6, 1, 1]"
2044,2044,20110307082304,------Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280Rx2280--------------St0035----------Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0031Rx0868-Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440Sx0440--Lx0017Lx0017Lx0017Lx0017Lx0017-Lx0011Lx0011-----Rx0114Rx0114Rx0072Rx0072Rx0072Rx0072Rx0072----Rx0992Rx0992--Rx0992Rx0992Rx0992---Rx0618--,7:00:00,95,0 days 07:00:00,420,"['Rx2280', 'St0035', 'Rx0031', 'Rx0868', 'Sx0440', 'Lx0017', 'Lx0011', 'Rx0114', 'Rx0072', 'Rx0992', 'Rx0618']","['Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'Rx2280', 'St0035', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0031', 'Rx0868', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Sx0440', 'Lx0017', 'Lx0017', 'Lx0017', 'Lx0017', 'Lx0017', 'Lx0011', 'Lx0011', 'Rx0114', 'Rx0114', 'Rx0072', 'Rx0072', 'Rx0072', 'Rx0072', 'Rx0072', 'Rx0992', 'Rx0992', 'Rx0992', 'Rx0992', 'Rx0992', 'Rx0618']",388.8,182.84064099646992,31.19999999999999,"['Rx2280', 'St0035', 'Rx0031', 'Rx0868', 'Sx0440', 'Lx0017', 'Lx0011', 'Rx0114', 'Rx0072', 'Rx0992', 'Rx0618']",11,"[21, 1, 14, 1, 24, 5, 2, 2, 5, 5, 1]"
2045,2045,20080710100929,--Sx1744Sx1744Sx1744--Lx0092Lx0092Lx0092Lx0092Lx0092Lx0092Lx0092Lx0092Lx0092Lx0092-----Lx0092Lx0092---Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618Rx0618--------------------Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003--Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003--------Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003Ux0003-----------------------------------------------------------------------,14:55:00,96,0 days 14:55:00,895,"['Sx1744', 'Lx0092', 'Rx0618', 'Ux0003']","['Sx1744', 'Sx1744', 'Sx1744', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Lx0092', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Rx0618', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003', 'Ux0003']",387.6190476190476,324.97807252035886,507.3809523809524,"['Sx1744', 'Lx0092', 'Rx0618', 'Ux0003']",4,"[3, 12, 14, 133]"
